tick_ms,valid_fix,fix_type,satellites,latitude_deg,longitude_deg,altitude_m,speed_mps,course_deg,hdop
164099,1,1,10,39.97366714,-105.14989471,1653.0000,0.3190,0.0000,0.9400
164292,1,1,10,39.97366714,-105.14989471,1653.0000,0.3190,0.0000,0.9400
165118,1,1,10,39.97365952,-105.14990234,1653.0000,0.1322,0.0000,0.9400
165263,1,1,10,39.97365952,-105.14990234,1653.2000,0.1322,0.0000,0.9400
166097,1,1,10,39.97365952,-105.14990234,1653.2000,0.0206,0.0000,0.9400
166265,1,1,10,39.97365952,-105.14990234,1653.3000,0.0206,0.0000,0.9400
167048,1,1,10,39.97365952,-105.14990234,1653.3000,0.0129,0.0000,0.9400
167204,1,1,10,39.97365952,-105.14990234,1653.3000,0.0129,0.0000,0.9400
168039,1,1,10,39.97365952,-105.14990234,1653.3000,0.0833,0.0000,0.9400
168217,1,1,10,39.97365952,-105.14990234,1653.2000,0.0833,0.0000,0.9400
169065,1,1,10,39.97365570,-105.14990997,1653.2000,0.2716,0.0000,0.9400
169182,1,1,10,39.97365570,-105.14990997,1653.3000,0.2716,0.0000,0.9400
170088,1,1,10,39.97365189,-105.14991760,1653.3000,0.1101,0.0000,0.9400
170203,1,1,10,39.97365189,-105.14991760,1653.4000,0.1101,0.0000,0.9400
171058,1,1,10,39.97365189,-105.14990997,1653.4000,0.3046,0.0000,0.9400
171206,1,1,10,39.97365189,-105.14990997,1653.5000,0.3046,0.0000,0.9400
172090,1,1,10,39.97364807,-105.14991760,1653.5000,0.0231,0.0000,0.9400
172246,1,1,10,39.97364807,-105.14991760,1653.4000,0.0231,0.0000,0.9400
173088,1,1,10,39.97364807,-105.14991760,1653.4000,0.1003,0.0000,0.9400
173301,1,1,10,39.97364807,-105.14991760,1653.3000,0.1003,0.0000,0.9400
174185,1,1,10,39.97364807,-105.14991760,1653.4000,0.1631,0.0000,0.9400
175084,1,1,10,39.97364044,-105.14992523,1653.4000,0.2485,0.0000,0.9400
175237,1,1,11,39.97364044,-105.14992523,1653.6000,0.2485,0.0000,0.8500
176088,1,1,11,39.97363663,-105.14993286,1653.6000,0.1106,0.0000,0.8500
176205,1,1,11,39.97363663,-105.14993286,1653.6000,0.1106,0.0000,0.8500
177088,1,1,11,39.97364044,-105.14992523,1653.6000,0.4651,0.0000,0.8500
177250,1,1,10,39.97364044,-105.14992523,1653.3000,0.4651,0.0000,0.8800
178033,1,1,10,39.97364044,-105.14992523,1653.3000,0.1744,0.0000,0.8800
178161,1,1,10,39.97364044,-105.14992523,1653.3000,0.1744,0.0000,0.8800
179076,1,1,10,39.97363281,-105.14993286,1653.3000,0.4249,0.0000,0.8800
179238,1,1,11,39.97363281,-105.14993286,1653.3000,0.4249,0.0000,0.8500
180060,1,1,11,39.97363281,-105.14993286,1653.3000,0.1178,0.0000,0.8500
180212,1,1,11,39.97363281,-105.14993286,1653.2000,0.1178,0.0000,0.8500
181094,1,1,11,39.97363281,-105.14993286,1653.2000,0.3961,0.0000,0.8500
181246,1,1,11,39.97363281,-105.14993286,1653.1000,0.3961,0.0000,0.8500
182043,1,1,11,39.97363281,-105.14993286,1653.1000,0.1739,0.0000,0.8500
182242,1,1,11,39.97363281,-105.14993286,1653.1000,0.1739,0.0000,0.8500
183073,1,1,11,39.97363281,-105.14993286,1653.1000,0.0818,0.0000,0.8500
183187,1,1,11,39.97363281,-105.14993286,1653.1000,0.0818,0.0000,0.8500
184108,1,1,11,39.97362518,-105.14994812,1653.1000,0.4872,0.0000,0.8500
184259,1,1,11,39.97362518,-105.14994812,1653.3000,0.4872,0.0000,0.8500
185091,1,1,11,39.97362518,-105.14994049,1653.3000,0.2485,0.0000,0.8500
185276,1,1,11,39.97362518,-105.14994049,1653.1000,0.2485,0.0000,0.8500
186030,1,1,11,39.97362518,-105.14994812,1653.1000,0.2469,0.0000,0.8500
186177,1,1,11,39.97362518,-105.14994812,1653.1000,0.2469,0.0000,0.8500
187068,1,1,11,39.97362137,-105.14995575,1653.1000,0.2742,0.0000,0.8500
187234,1,1,11,39.97362137,-105.14995575,1653.2000,0.2742,0.0000,0.8500
188155,1,1,11,39.97361755,-105.14996338,1653.6000,0.6791,142.9700,0.8500
189068,1,1,11,39.97362137,-105.14995575,1653.6000,0.5108,0.0000,0.8500
189321,1,1,11,39.97362137,-105.14995575,1653.2000,0.5108,0.0000,0.8500
190081,1,1,11,39.97362137,-105.14995575,1653.2000,0.3184,0.0000,0.8500
190226,1,1,11,39.97362137,-105.14995575,1653.1000,0.3184,0.0000,0.8500
191071,1,1,11,39.97361755,-105.14995575,1653.1000,0.0360,0.0000,0.8500
191271,1,1,11,39.97361755,-105.14995575,1653.3000,0.0360,0.0000,0.8500
192090,1,1,11,39.97362518,-105.14994812,1653.3000,0.7099,88.0400,0.8500
192245,1,1,11,39.97362518,-105.14994812,1653.3000,0.7099,88.0400,0.8500
193040,1,1,11,39.97362518,-105.14995575,1653.3000,0.1723,0.0000,0.8500
193206,1,1,11,39.97362518,-105.14995575,1653.2000,0.1723,0.0000,0.8500
194071,1,1,11,39.97361374,-105.14997101,1653.2000,0.7573,159.7400,0.8500
194187,1,1,11,39.97361374,-105.14997101,1653.4000,0.7573,159.7400,0.8500
195102,1,1,11,39.97360992,-105.14997101,1653.4000,0.5942,0.0000,0.8500
195300,1,1,11,39.97360992,-105.14997101,1653.6000,0.5942,0.0000,0.8500
196048,1,1,11,39.97360611,-105.14997864,1653.6000,0.7161,190.1600,0.8500
196206,1,1,11,39.97360611,-105.14997864,1653.6000,0.7161,190.1600,0.8500
197086,1,1,11,39.97359848,-105.14999390,1653.6000,1.2686,218.7300,0.8500
197289,1,1,11,39.97359848,-105.14999390,1654.0000,1.2686,218.7300,0.8500
198306,1,1,11,39.97359467,-105.15000153,1654.0000,0.8102,222.3600,0.8500
199056,1,1,11,39.97359085,-105.15000153,1654.0000,0.7418,226.5000,0.8500
199286,1,1,11,39.97359085,-105.15000153,1653.8000,0.7418,226.5000,0.8500
200058,1,1,11,39.97359085,-105.15000916,1653.8000,0.4856,0.0000,0.8500
200150,1,1,11,39.97359085,-105.15000916,1653.8000,0.4856,0.0000,0.8500
201054,1,1,11,39.97359467,-105.15000153,1653.8000,0.1430,0.0000,0.8500
201273,1,1,11,39.97359467,-105.15000153,1654.0000,0.1430,0.0000,0.8500
202085,1,1,11,39.97359848,-105.14999390,1654.0000,0.4820,0.0000,0.8500
202228,1,1,11,39.97359848,-105.14999390,1654.0000,0.4820,0.0000,0.8500
203083,1,1,11,39.97359848,-105.14999390,1654.0000,0.1590,0.0000,0.8500
203244,1,1,11,39.97359848,-105.14999390,1653.8000,0.1590,0.0000,0.8500
204107,1,1,11,39.97359848,-105.14999390,1653.8000,0.0556,0.0000,0.8500
204240,1,1,11,39.97359848,-105.14999390,1653.6000,0.0556,0.0000,0.8500
205064,1,1,11,39.97360611,-105.14998627,1653.6000,0.3797,0.0000,0.8500
205274,1,1,11,39.97360611,-105.14998627,1653.6000,0.3797,0.0000,0.8500
206086,1,1,11,39.97360611,-105.14998627,1653.6000,0.0900,0.0000,0.8500
206274,1,1,11,39.97360611,-105.14998627,1654.0000,0.0900,0.0000,0.8500
207082,1,1,11,39.97360611,-105.14998627,1654.0000,0.2727,0.0000,0.8500
207292,1,1,11,39.97360611,-105.14998627,1654.2000,0.2727,0.0000,0.8500
208044,1,1,11,39.97360992,-105.14997864,1654.2000,0.2562,0.0000,0.8500
208189,1,1,11,39.97360992,-105.14997864,1654.2000,0.2562,0.0000,0.8500
209053,1,1,11,39.97361374,-105.14997864,1654.2000,0.1348,0.0000,0.8500
209205,1,1,11,39.97361374,-105.14997864,1654.3000,0.1348,0.0000,0.8500
210089,1,1,11,39.97361374,-105.14997864,1654.3000,0.2058,0.0000,0.8500
210246,1,1,11,39.97361374,-105.14997864,1654.1000,0.2058,0.0000,0.8500
211113,1,1,11,39.97361755,-105.14997101,1654.1000,0.3416,0.0000,0.8500
211263,1,1,11,39.97361755,-105.14997101,1654.1000,0.3416,0.0000,0.8500
212066,1,1,11,39.97362518,-105.14996338,1654.1000,0.6261,0.0000,0.8500
212189,1,1,10,39.97362518,-105.14996338,1653.7000,0.6261,0.0000,1.0700
213088,1,1,10,39.97362900,-105.14995575,1653.7000,0.5283,0.0000,1.0700
213239,1,1,11,39.97362900,-105.14995575,1653.5000,0.5283,0.0000,0.8500
214131,1,1,11,39.97363281,-105.14994812,1653.5000,0.6564,0.0000,0.8500
214276,1,1,11,39.97363281,-105.14994812,1653.6000,0.6564,0.0000,0.8500
215066,1,1,11,39.97363663,-105.14994812,1653.6000,0.5741,0.0000,0.8500
215179,1,1,11,39.97363663,-105.14994812,1653.6000,0.5741,0.0000,0.8500
216198,1,1,11,39.97363281,-105.14994812,1653.3000,0.1420,0.0000,0.8500
217053,1,1,11,39.97363281,-105.14994812,1653.3000,0.1548,0.0000,0.8500
217169,1,1,11,39.97363281,-105.14994812,1653.0000,0.1548,0.0000,0.8500
218104,1,1,11,39.97363281,-105.14994812,1653.0000,0.1991,0.0000,0.8500
218303,1,1,11,39.97363281,-105.14994812,1653.0000,0.1991,0.0000,0.8500
219186,1,1,11,39.97363281,-105.14994812,1652.8000,0.2860,0.0000,0.8500
220042,1,1,11,39.97362900,-105.14994812,1652.8000,0.1199,0.0000,0.8500
220200,1,1,11,39.97362900,-105.14994812,1652.6000,0.1199,0.0000,0.8500
221049,1,1,11,39.97363281,-105.14994812,1652.6000,0.4980,0.0000,0.8500
221232,1,1,11,39.97363281,-105.14994812,1652.5000,0.4980,0.0000,0.8500
222071,1,1,11,39.97362900,-105.14994812,1652.5000,0.0885,0.0000,0.8500
222221,1,1,11,39.97362900,-105.14994812,1651.9000,0.0885,0.0000,0.8500
223074,1,1,11,39.97364044,-105.14993286,1651.9000,0.5299,0.0000,0.8500
223272,1,1,12,39.97364044,-105.14993286,1650.9000,0.5299,0.0000,0.8100
224040,1,1,12,39.97364426,-105.14992523,1650.9000,0.0710,0.0000,0.8100
224238,1,1,12,39.97364426,-105.14992523,1650.5000,0.0710,0.0000,0.8100
225078,1,1,12,39.97364426,-105.14991760,1650.5000,0.4579,0.0000,0.8100
225200,1,1,11,39.97364426,-105.14991760,1650.0000,0.4579,0.0000,0.8500
226058,1,1,11,39.97364426,-105.14991760,1650.0000,0.1672,0.0000,0.8500
226172,1,1,12,39.97364426,-105.14991760,1649.9000,0.1672,0.0000,0.8100
227059,1,1,12,39.97364044,-105.14992523,1649.9000,0.3364,0.0000,0.8100
227177,1,1,12,39.97364044,-105.14992523,1649.7000,0.3364,0.0000,0.8100
228042,1,1,12,39.97363663,-105.14993286,1649.7000,0.1662,0.0000,0.8100
228197,1,1,11,39.97363663,-105.14993286,1649.6000,0.1662,0.0000,0.8600
229177,1,1,11,39.97363663,-105.14993286,1649.6000,0.1713,0.0000,0.8600
230097,1,1,11,39.97363281,-105.14994049,1649.6000,0.0514,0.0000,0.8600
230263,1,1,11,39.97363281,-105.14994049,1650.2000,0.0514,0.0000,0.8600
231051,1,1,11,39.97362900,-105.14994812,1650.2000,0.2264,0.0000,0.8600
231259,1,1,12,39.97362900,-105.14994812,1650.2000,0.2264,0.0000,0.8100
232113,1,1,12,39.97362900,-105.14994812,1650.2000,0.0643,0.0000,0.8100
232182,1,1,12,39.97362900,-105.14994812,1650.1000,0.0643,0.0000,0.8100
233174,1,1,11,39.97362900,-105.14994812,1650.8000,0.4507,0.0000,0.8600
234098,1,1,11,39.97363281,-105.14994812,1650.8000,0.6127,0.0000,0.8600
234247,1,1,11,39.97363281,-105.14994812,1650.9000,0.6127,0.0000,0.8600
235113,1,1,11,39.97363281,-105.14994049,1650.9000,0.3905,0.0000,0.8600
235231,1,1,11,39.97363281,-105.14994049,1650.7000,0.3905,0.0000,0.8600
236063,1,1,11,39.97362900,-105.14994812,1650.7000,0.1363,0.0000,0.8600
236229,1,1,11,39.97362900,-105.14994812,1650.7000,0.1363,0.0000,0.8600
237057,1,1,11,39.97362900,-105.14994812,1650.7000,0.1163,0.0000,0.8600
237190,1,1,11,39.97362900,-105.14994812,1650.4000,0.1163,0.0000,0.8600
238087,1,1,11,39.97362900,-105.14994812,1650.4000,0.0859,0.0000,0.8600
238194,1,1,11,39.97362900,-105.14994812,1650.5000,0.0859,0.0000,0.8600
239092,1,1,11,39.97362518,-105.14994812,1650.5000,0.1019,0.0000,0.8600
239239,1,1,11,39.97362518,-105.14994812,1650.9000,0.1019,0.0000,0.8600
240097,1,1,11,39.97362900,-105.14994049,1650.9000,0.7243,99.3200,0.8600
240257,1,1,11,39.97362900,-105.14994049,1650.7000,0.7243,99.3200,0.8600
241075,1,1,11,39.97362518,-105.14994812,1650.7000,0.2135,0.0000,0.8600
241186,1,1,11,39.97362518,-105.14994812,1650.8000,0.2135,0.0000,0.8600
242033,1,1,11,39.97362137,-105.14995575,1650.8000,0.1518,0.0000,0.8600
242165,1,1,10,39.97362137,-105.14995575,1651.1000,0.1518,0.0000,0.9000
243065,1,1,10,39.97362137,-105.14995575,1651.1000,0.2500,0.0000,0.9000
243213,1,1,10,39.97362137,-105.14995575,1651.2000,0.2500,0.0000,0.9000
244026,1,1,10,39.97362137,-105.14995575,1651.2000,0.0602,0.0000,0.9000
244178,1,1,10,39.97362137,-105.14995575,1651.4000,0.0602,0.0000,0.9000
245028,1,1,10,39.97362518,-105.14995575,1651.4000,0.1945,0.0000,0.9000
245176,1,1,10,39.97362518,-105.14995575,1651.3000,0.1945,0.0000,0.9000
246086,1,1,10,39.97362518,-105.14994812,1651.3000,0.2927,0.0000,0.9000
246234,1,1,10,39.97362518,-105.14994812,1651.3000,0.2927,0.0000,0.9000
247043,1,1,10,39.97362900,-105.14994049,1651.3000,0.5304,0.0000,0.9000
247251,1,1,10,39.97362900,-105.14994049,1650.9000,0.5304,0.0000,0.9000
248066,1,1,10,39.97363281,-105.14994049,1650.9000,0.1538,0.0000,0.9000
248232,1,1,10,39.97363281,-105.14994049,1650.8000,0.1538,0.0000,0.9000
249053,1,1,10,39.97362900,-105.14994812,1650.8000,0.2613,0.0000,0.9000
249206,1,1,11,39.97362900,-105.14994812,1651.2000,0.2613,0.0000,0.8700
250085,1,1,11,39.97362137,-105.14995575,1651.2000,0.2104,0.0000,0.8700
250276,1,1,10,39.97362137,-105.14995575,1651.4000,0.2104,0.0000,0.9100
251087,1,1,10,39.97362137,-105.14996338,1651.4000,0.6384,75.1100,0.9100
251287,1,1,11,39.97362137,-105.14996338,1651.5000,0.6384,75.1100,0.8700
252053,1,1,11,39.97362137,-105.14996338,1651.5000,0.7151,60.0400,0.8700
252263,1,1,11,39.97362137,-105.14996338,1651.6000,0.7151,60.0400,0.8700
253080,1,1,11,39.97361755,-105.14996338,1651.6000,0.4733,0.0000,0.8700
253253,1,1,11,39.97361755,-105.14996338,1651.7000,0.4733,0.0000,0.8700
254030,1,1,11,39.97361755,-105.14996338,1651.7000,0.0108,0.0000,0.8700
254230,1,1,11,39.97361755,-105.14996338,1651.7000,0.0108,0.0000,0.8700
255035,1,1,11,39.97361755,-105.14996338,1651.7000,0.1574,0.0000,0.8700
255227,1,1,10,39.97361755,-105.14996338,1651.6000,0.1574,0.0000,0.9000
256025,1,1,10,39.97362137,-105.14995575,1651.6000,0.2166,0.0000,0.9000
256272,1,1,11,39.97362137,-105.14995575,1651.3000,0.2166,0.0000,0.8500
257078,1,1,11,39.97362137,-105.14995575,1651.3000,0.3066,0.0000,0.8500
257234,1,1,11,39.97362137,-105.14995575,1651.2000,0.3066,0.0000,0.8500
258113,1,1,11,39.97362137,-105.14995575,1651.2000,0.2315,0.0000,0.8500
258286,1,1,11,39.97362137,-105.14995575,1651.0000,0.2315,0.0000,0.8500
259054,1,1,11,39.97361755,-105.14996338,1651.0000,0.4213,0.0000,0.8500
259221,1,1,11,39.97361755,-105.14996338,1650.8000,0.4213,0.0000,0.8500
260186,1,1,11,39.97362137,-105.14995575,1650.4000,0.0926,0.0000,0.8500
261124,1,1,11,39.97362137,-105.14995575,1650.4000,0.4800,0.0000,0.8500
261284,1,1,11,39.97362137,-105.14995575,1650.3000,0.4800,0.0000,0.8500
262176,1,1,11,39.97362137,-105.14995575,1650.0000,0.2531,0.0000,0.8500
263070,1,1,11,39.97362900,-105.14994812,1650.0000,0.2006,0.0000,0.8500
263240,1,1,11,39.97362900,-105.14994812,1649.9000,0.2006,0.0000,0.8500
264086,1,1,11,39.97362900,-105.14994812,1649.9000,0.1610,0.0000,0.8500
264328,1,1,11,39.97362900,-105.14994812,1649.9000,0.1610,0.0000,0.8500
265074,1,1,11,39.97363281,-105.14994049,1649.9000,0.2773,0.0000,0.8500
265190,1,1,11,39.97363281,-105.14994049,1649.7000,0.2773,0.0000,0.8500
266072,1,1,11,39.97364044,-105.14993286,1649.7000,0.6040,0.0000,0.8500
266328,1,1,11,39.97364044,-105.14993286,1649.8000,0.6040,0.0000,0.8500
267098,1,1,11,39.97364426,-105.14992523,1649.8000,0.3884,0.0000,0.8500
267296,1,1,11,39.97364426,-105.14992523,1649.8000,0.3884,0.0000,0.8500
268039,1,1,11,39.97364426,-105.14993286,1649.8000,0.0257,0.0000,0.8500
268149,1,1,11,39.97364426,-105.14993286,1649.9000,0.0257,0.0000,0.8500
269072,1,1,11,39.97364426,-105.14993286,1649.9000,0.0484,0.0000,0.8500
269190,1,1,11,39.97364426,-105.14993286,1650.0000,0.0484,0.0000,0.8500
270051,1,1,11,39.97364044,-105.14993286,1650.0000,0.0036,0.0000,0.8500
270166,1,1,11,39.97364044,-105.14993286,1650.1000,0.0036,0.0000,0.8500
271221,1,1,11,39.97364426,-105.14993286,1650.2000,0.3076,0.0000,0.8500
272088,1,1,11,39.97364807,-105.14993286,1650.2000,0.4841,0.0000,0.8500
272283,1,1,11,39.97364807,-105.14993286,1650.3000,0.4841,0.0000,0.8500
273031,1,1,11,39.97364807,-105.14993286,1650.3000,0.0674,0.0000,0.8500
273202,1,1,11,39.97364807,-105.14993286,1650.5000,0.0674,0.0000,0.8500
274123,1,1,11,39.97365189,-105.14993286,1650.5000,0.6024,0.0000,0.8500
274279,1,1,11,39.97365189,-105.14993286,1650.5000,0.6024,0.0000,0.8500
275077,1,1,11,39.97364807,-105.14993286,1650.5000,0.1322,0.0000,0.8500
275159,1,1,11,39.97364807,-105.14993286,1650.5000,0.1322,0.0000,0.8500
276055,1,1,11,39.97364807,-105.14993286,1650.5000,0.0129,0.0000,0.8500
276254,1,1,11,39.97364807,-105.14993286,1650.5000,0.0129,0.0000,0.8500
277189,1,1,11,39.97364807,-105.14993286,1650.5000,0.1209,0.0000,0.8500
278071,1,1,11,39.97365189,-105.14993286,1650.5000,0.3452,0.0000,0.8500
278231,1,1,11,39.97365189,-105.14993286,1650.5000,0.3452,0.0000,0.8500
279071,1,1,11,39.97364807,-105.14994049,1650.5000,0.4141,0.0000,0.8500
279190,1,1,11,39.97364807,-105.14994049,1650.5000,0.4141,0.0000,0.8500
280081,1,1,11,39.97364044,-105.14994812,1650.5000,0.6240,0.0000,0.8500
280226,1,1,11,39.97364044,-105.14994812,1650.5000,0.6240,0.0000,0.8500
281093,1,1,11,39.97364044,-105.14994812,1650.5000,0.1116,0.0000,0.8500
281246,1,1,11,39.97364044,-105.14994812,1650.4000,0.1116,0.0000,0.8500
282066,1,1,11,39.97363663,-105.14994812,1650.4000,0.2979,0.0000,0.8500
282238,1,1,11,39.97363663,-105.14994812,1650.4000,0.2979,0.0000,0.8500
283122,1,1,11,39.97363663,-105.14994812,1650.4000,0.0705,0.0000,0.8500
283323,1,1,11,39.97363663,-105.14994812,1650.5000,0.0705,0.0000,0.8500
284032,1,1,11,39.97364044,-105.14994812,1650.5000,0.3493,0.0000,0.8500
284179,1,1,11,39.97364044,-105.14994812,1650.1000,0.3493,0.0000,0.8500
285070,1,1,11,39.97363663,-105.14994812,1650.1000,0.4002,0.0000,0.8500
285193,1,1,11,39.97363663,-105.14994812,1650.3000,0.4002,0.0000,0.8500
286121,1,1,11,39.97364044,-105.14994812,1650.3000,0.2948,0.0000,0.8500
286191,1,1,11,39.97364044,-105.14994812,1650.4000,0.2948,0.0000,0.8500
287063,1,1,11,39.97363663,-105.14995575,1650.4000,0.2243,0.0000,0.8500
287217,1,1,11,39.97363663,-105.14995575,1650.8000,0.2243,0.0000,0.8500
288097,1,1,11,39.97363663,-105.14995575,1650.8000,0.1374,0.0000,0.8500
288247,1,1,11,39.97363663,-105.14995575,1650.9000,0.1374,0.0000,0.8500
289091,1,1,11,39.97363281,-105.14995575,1650.9000,0.3709,0.0000,0.8500
289204,1,1,11,39.97363281,-105.14995575,1650.9000,0.3709,0.0000,0.8500
290040,1,1,11,39.97363663,-105.14995575,1650.9000,0.0741,0.0000,0.8500
290153,1,1,11,39.97363663,-105.14995575,1651.0000,0.0741,0.0000,0.8500
291124,1,1,11,39.97363663,-105.14995575,1651.0000,0.4172,0.0000,0.8500
291246,1,1,11,39.97363663,-105.14995575,1651.2000,0.4172,0.0000,0.8500
292104,1,1,11,39.97363663,-105.14995575,1651.2000,0.1826,0.0000,0.8500
292255,1,1,11,39.97363663,-105.14995575,1651.3000,0.1826,0.0000,0.8500
293089,1,1,11,39.97364426,-105.14994812,1651.3000,0.2958,0.0000,0.8500
293256,1,1,11,39.97364426,-105.14994812,1651.1000,0.2958,0.0000,0.8500
294051,1,1,11,39.97364807,-105.14994049,1651.1000,0.5407,52.6500,0.8500
294196,1,1,10,39.97364807,-105.14994049,1651.0000,0.5407,52.6500,0.8700
295071,1,1,10,39.97364807,-105.14994049,1651.0000,0.3400,0.0000,0.8700
295225,1,1,10,39.97364807,-105.14994049,1651.0000,0.3400,0.0000,0.8700
296085,1,1,10,39.97365189,-105.14993286,1651.0000,0.7135,47.8300,0.8700
296234,1,1,10,39.97365189,-105.14993286,1651.1000,0.7135,47.8300,0.8700
297077,1,1,10,39.97364807,-105.14994049,1651.1000,0.0180,0.0000,0.8700
297198,1,1,10,39.97364807,-105.14994049,1651.2000,0.0180,0.0000,0.8700
298081,1,1,10,39.97365189,-105.14993286,1651.2000,0.3277,0.0000,0.8700
298285,1,1,10,39.97365189,-105.14993286,1651.1000,0.3277,0.0000,0.8700
299041,1,1,10,39.97364807,-105.14993286,1651.1000,0.0345,0.0000,0.8700
299189,1,1,10,39.97364807,-105.14993286,1651.2000,0.0345,0.0000,0.8700
300105,1,1,10,39.97364426,-105.14994049,1651.2000,0.0761,0.0000,0.8700
300208,1,1,10,39.97364426,-105.14994049,1651.3000,0.0761,0.0000,0.8700
301139,1,1,10,39.97364044,-105.14994812,1651.3000,0.1919,0.0000,0.8700
301300,1,1,10,39.97364044,-105.14994812,1651.4000,0.1919,0.0000,0.8700
302069,1,1,10,39.97364044,-105.14994812,1651.4000,0.0504,0.0000,0.8700
302226,1,1,10,39.97364044,-105.14994812,1651.5000,0.0504,0.0000,0.8700
303093,1,1,10,39.97364426,-105.14994049,1651.5000,0.4507,0.0000,0.8700
303244,1,1,10,39.97364426,-105.14994049,1651.6000,0.4507,0.0000,0.8700
304046,1,1,10,39.97364426,-105.14994049,1651.6000,0.3869,0.0000,0.8700
304197,1,1,10,39.97364426,-105.14994049,1651.8000,0.3869,0.0000,0.8700
305083,1,1,10,39.97363663,-105.14994812,1651.8000,0.3951,0.0000,0.8700
305201,1,1,10,39.97363663,-105.14994812,1652.1000,0.3951,0.0000,0.8700
306091,1,1,10,39.97364044,-105.14994812,1652.1000,0.1888,0.0000,0.8700
306258,1,1,10,39.97364044,-105.14994812,1652.1000,0.1888,0.0000,0.8700
307087,1,1,10,39.97363281,-105.14995575,1652.1000,0.6461,0.0000,0.8700
307237,1,1,10,39.97363281,-105.14995575,1652.1000,0.6461,0.0000,0.8700
308095,1,1,10,39.97362900,-105.14995575,1652.1000,0.3704,0.0000,0.8700
308246,1,1,10,39.97362900,-105.14995575,1652.2000,0.3704,0.0000,0.8700
309095,1,1,10,39.97362900,-105.14995575,1652.2000,0.5494,0.0000,0.8700
309293,1,1,10,39.97362900,-105.14995575,1652.0000,0.5494,0.0000,0.8700
310040,1,1,10,39.97362518,-105.14996338,1652.0000,0.4671,0.0000,0.8700
310190,1,1,10,39.97362518,-105.14996338,1652.0000,0.4671,0.0000,0.8700
311113,1,1,10,39.97362518,-105.14996338,1652.0000,0.1965,0.0000,0.8700
311261,1,1,10,39.97362518,-105.14996338,1651.9000,0.1965,0.0000,0.8700
312034,1,1,10,39.97362518,-105.14996338,1651.9000,0.3601,0.0000,0.8700
312184,1,1,10,39.97362518,-105.14996338,1651.7000,0.3601,0.0000,0.8700
313059,1,1,10,39.97362137,-105.14997101,1651.7000,0.3843,0.0000,0.8700
313217,1,1,10,39.97362137,-105.14997101,1651.5000,0.3843,0.0000,0.8700
314052,1,1,10,39.97362137,-105.14996338,1651.5000,0.0983,0.0000,0.8700
314245,1,1,10,39.97362137,-105.14996338,1651.4000,0.0983,0.0000,0.8700
315128,1,1,10,39.97362137,-105.14996338,1651.4000,0.0715,0.0000,0.8700
315316,1,1,9,39.97362137,-105.14996338,1651.2000,0.0715,0.0000,1.0900
316112,1,1,9,39.97362137,-105.14996338,1651.2000,0.0895,0.0000,1.0900
316260,1,1,10,39.97362137,-105.14996338,1651.1000,0.0895,0.0000,0.8700
317080,1,1,10,39.97362137,-105.14996338,1651.1000,0.1667,0.0000,0.8700
317197,1,1,10,39.97362137,-105.14996338,1651.1000,0.1667,0.0000,0.8700
318102,1,1,10,39.97362137,-105.14996338,1651.1000,0.0412,0.0000,0.8700
318269,1,1,10,39.97362137,-105.14996338,1651.0000,0.0412,0.0000,0.8700
319123,1,1,10,39.97361755,-105.14997101,1651.0000,0.3838,0.0000,0.8700
319306,1,1,10,39.97361755,-105.14997101,1650.9000,0.3838,0.0000,0.8700
320051,1,1,10,39.97361374,-105.14997101,1650.9000,0.2979,0.0000,0.8700
320302,1,1,10,39.97361374,-105.14997101,1650.9000,0.2979,0.0000,0.8700
321039,1,1,10,39.97361755,-105.14997101,1650.9000,0.1667,0.0000,0.8700
321246,1,1,10,39.97361755,-105.14997101,1650.7000,0.1667,0.0000,0.8700
322244,1,1,10,39.97361374,-105.14997101,1650.7000,0.0967,0.0000,0.8700
323245,1,1,10,39.97361374,-105.14997101,1650.7000,0.2135,0.0000,0.8700
324108,1,1,10,39.97360992,-105.14997101,1650.7000,0.3154,0.0000,0.8700
324373,1,1,10,39.97360992,-105.14997101,1650.5000,0.3154,0.0000,0.8700
325087,1,1,10,39.97360992,-105.14997101,1650.5000,0.1482,0.0000,0.8700
325278,1,1,10,39.97360992,-105.14997101,1650.2000,0.1482,0.0000,0.8700
326074,1,1,10,39.97361374,-105.14996338,1650.2000,0.0406,0.0000,0.8700
326281,1,1,9,39.97361374,-105.14996338,1649.9000,0.0406,0.0000,1.0900
327264,1,1,9,39.97361374,-105.14996338,1649.9000,0.0638,0.0000,1.0900
328060,1,1,9,39.97361755,-105.14996338,1649.9000,0.0288,0.0000,1.0900
328297,1,1,9,39.97361755,-105.14996338,1649.7000,0.0288,0.0000,1.0900
329188,1,1,10,39.97361374,-105.14995575,1649.5000,0.3483,0.0000,0.8700
330094,1,1,10,39.97361755,-105.14995575,1649.5000,0.1878,0.0000,0.8700
330220,1,1,10,39.97361755,-105.14995575,1649.5000,0.1878,0.0000,0.8700
